Date,Time,Wind Generation
26/06/2014,8,72.8
26/06/2014,9,59.1
26/06/2014,10,36.2
26/06/2014,11,36.5
26/06/2014,12,54.8
26/06/2014,13,93.5
26/06/2014,14,159.4
26/06/2014,15,271.3
26/06/2014,16,287.1
26/06/2014,17,241.3
26/06/2014,18,192.6
26/06/2014,19,145.2
26/06/2014,20,116.7
26/06/2014,21,56.4
26/06/2014,22,24.6
26/06/2014,23,44.8
26/06/2014,24,65.3
27/06/2014,1,83.1
27/06/2014,2,70
27/06/2014,3,41.9
27/06/2014,4,47.2
27/06/2014,5,49.5
27/06/2014,6,49.4
27/06/2014,7,48.5
27/06/2014,8,25.8
27/06/2014,9,19.1
27/06/2014,10,20.4
27/06/2014,11,44.9
27/06/2014,12,106.9
27/06/2014,13,205.5
27/06/2014,14,255.1
27/06/2014,15,312.2
27/06/2014,16,340.4
27/06/2014,17,270.5
27/06/2014,18,210.1
27/06/2014,19,165
27/06/2014,20,133.9
27/06/2014,21,153
27/06/2014,22,209.9
27/06/2014,23,246.7
27/06/2014,24,214.7
28/06/2014,1,168
28/06/2014,2,123.8
28/06/2014,3,101.4
28/06/2014,4,77.2
28/06/2014,5,62.9
28/06/2014,6,70.7
28/06/2014,7,72.1
28/06/2014,8,61.3
28/06/2014,9,73.6
28/06/2014,10,111.6
28/06/2014,11,159.9
28/06/2014,12,192.5
28/06/2014,13,208.5
28/06/2014,14,234.3
28/06/2014,15,244.2
28/06/2014,16,210.4
28/06/2014,17,190.2
28/06/2014,18,168
28/06/2014,19,118.1
28/06/2014,20,76.4
28/06/2014,21,54.1
28/06/2014,22,40.7
28/06/2014,23,39
28/06/2014,24,46.6
29/06/2014,1,51.5
29/06/2014,2,67.8
29/06/2014,3,103
29/06/2014,4,124.6
29/06/2014,5,136.3
29/06/2014,6,190.9
29/06/2014,7,220.3
29/06/2014,8,244.2
29/06/2014,9,315.6
29/06/2014,10,330.1
29/06/2014,11,307.4
29/06/2014,12,283.1
29/06/2014,13,295.7
29/06/2014,14,348.8
29/06/2014,15,433.3
29/06/2014,16,436.7
29/06/2014,17,474
29/06/2014,18,481.4
29/06/2014,19,505.3
29/06/2014,20,522.1
29/06/2014,21,378
29/06/2014,22,219.9
29/06/2014,23,202.5
29/06/2014,24,250.2
30/06/2014,1,300.1
30/06/2014,2,332.7
30/06/2014,3,341.8
30/06/2014,4,320.9
30/06/2014,5,314.2
30/06/2014,6,286.7
30/06/2014,7,220.5
30/06/2014,8,213.5
30/06/2014,9,304
30/06/2014,10,337.7
30/06/2014,11,353
30/06/2014,12,343.8
30/06/2014,13,414.7
30/06/2014,14,517.2
30/06/2014,15,602.2
30/06/2014,16,710.3
30/06/2014,17,771.1
30/06/2014,18,753.3
30/06/2014,19,684.3
30/06/2014,20,629
30/06/2014,21,520.2
30/06/2014,22,404.7
30/06/2014,23,380.8
30/06/2014,24,367.7
01/07/2014,1,350
01/07/2014,2,329.9
01/07/2014,3,301.4
01/07/2014,4,294.3
01/07/2014,5,268.9
01/07/2014,6,215.3
01/07/2014,7,166.3
01/07/2014,8,154.8
01/07/2014,9,173
01/07/2014,10,188.1
01/07/2014,11,213.4
01/07/2014,12,234
01/07/2014,13,248.5
01/07/2014,14,281.1
01/07/2014,15,305.3
01/07/2014,16,324.9
01/07/2014,17,386.8
01/07/2014,18,381.7
01/07/2014,19,273.9
01/07/2014,20,220.6
01/07/2014,21,176.7
01/07/2014,22,167.2
01/07/2014,23,223.8
01/07/2014,24,254.1
02/07/2014,1,227
02/07/2014,2,218.7
02/07/2014,3,222.8
02/07/2014,4,229
02/07/2014,5,239.6
02/07/2014,6,244.8
02/07/2014,7,249
02/07/2014,8,287.4
02/07/2014,9,399.2
02/07/2014,10,424.4
02/07/2014,11,446
02/07/2014,12,539.2
02/07/2014,13,643.7
02/07/2014,14,773
02/07/2014,15,940.1
02/07/2014,16,1205.8
02/07/2014,17,1375.3
02/07/2014,18,1371.2
02/07/2014,19,1230.4
02/07/2014,20,1136.6
02/07/2014,21,943.7
02/07/2014,22,820.5
02/07/2014,23,682.7
02/07/2014,24,691.6
03/07/2014,1,770.3
03/07/2014,2,834.9
03/07/2014,3,846.9
03/07/2014,4,914.4
03/07/2014,5,972.3
03/07/2014,6,983.9
03/07/2014,7,995.1
03/07/2014,8,1134.9
03/07/2014,9,1243
03/07/2014,10,1309.9
03/07/2014,11,1443.4
03/07/2014,12,1589.7
03/07/2014,13,1662.6
03/07/2014,14,1741.2
03/07/2014,15,1725.6
03/07/2014,16,1662.7
03/07/2014,17,1649.1
03/07/2014,18,1542.1
03/07/2014,19,1335.8
03/07/2014,20,1052.4
03/07/2014,21,796.4
03/07/2014,22,609.4
03/07/2014,23,471.1
03/07/2014,24,358.4
04/07/2014,1,306.6
04/07/2014,2,300
04/07/2014,3,297.6
04/07/2014,4,283.1
04/07/2014,5,263
04/07/2014,6,284.3
04/07/2014,7,291.1
04/07/2014,8,281.8
04/07/2014,9,280.7
04/07/2014,10,328.8
04/07/2014,11,431.8
04/07/2014,12,521.8
04/07/2014,13,699
04/07/2014,14,879.5
04/07/2014,15,975
04/07/2014,16,945.8
04/07/2014,17,832.6
04/07/2014,18,678.2
04/07/2014,19,589.1
04/07/2014,20,379.8
04/07/2014,21,227.3
04/07/2014,22,300
04/07/2014,23,469.7
04/07/2014,24,585.1
05/07/2014,1,682.7
05/07/2014,2,813.9
05/07/2014,3,868.7
05/07/2014,4,733.9
05/07/2014,5,480
05/07/2014,6,349.3
05/07/2014,7,292.2
05/07/2014,8,258.1
05/07/2014,9,280.5
05/07/2014,10,347.4
05/07/2014,11,418.9
05/07/2014,12,480.9
05/07/2014,13,501.4
05/07/2014,14,457.5
05/07/2014,15,491.6
05/07/2014,16,546.9
05/07/2014,17,605.6
05/07/2014,18,673.5
05/07/2014,19,739.5
05/07/2014,20,538.8
05/07/2014,21,384
05/07/2014,22,199.9
05/07/2014,23,137.2
05/07/2014,24,155.7
06/07/2014,1,205.9
06/07/2014,2,276.1
06/07/2014,3,236.9
06/07/2014,4,184.9
06/07/2014,5,145.4
06/07/2014,6,114.6
06/07/2014,7,79.3
06/07/2014,8,70.6
06/07/2014,9,70.7
06/07/2014,10,97
06/07/2014,11,128.4
06/07/2014,12,168.3
06/07/2014,13,267.8
06/07/2014,14,394.6
06/07/2014,15,472.8
06/07/2014,16,591.7
06/07/2014,17,601.6
06/07/2014,18,572.5
06/07/2014,19,575.3
06/07/2014,20,564.5
06/07/2014,21,509.5
06/07/2014,22,586.9
06/07/2014,23,793.2
06/07/2014,24,947.1
07/07/2014,1,956.7
07/07/2014,2,839.6
07/07/2014,3,769.9
07/07/2014,4,663.4
07/07/2014,5,558.7
07/07/2014,6,526.1
07/07/2014,7,521.4
07/07/2014,8,561.7
07/07/2014,9,632.1
07/07/2014,10,583.3
07/07/2014,11,525.1
07/07/2014,12,494.3
07/07/2014,13,490.6
07/07/2014,14,430.8
07/07/2014,15,285.3
07/07/2014,16,226.3
07/07/2014,17,214.5
07/07/2014,18,199.1
07/07/2014,19,167.1
07/07/2014,20,112.2
07/07/2014,21,88.2
07/07/2014,22,98.2
07/07/2014,23,145.3
07/07/2014,24,154.9
08/07/2014,1,165.9
08/07/2014,2,188
08/07/2014,3,192
08/07/2014,4,200.8
08/07/2014,5,218.6
08/07/2014,6,299
08/07/2014,7,331
08/07/2014,8,308.7
08/07/2014,9,325.5
08/07/2014,10,420.7
08/07/2014,11,499.6
08/07/2014,12,462.9
08/07/2014,13,469
08/07/2014,14,526.7
08/07/2014,15,533.3
08/07/2014,16,513.3
08/07/2014,17,520.4
08/07/2014,18,609.8
08/07/2014,19,594.6
08/07/2014,20,623.9
08/07/2014,21,717.1
08/07/2014,22,732.8
08/07/2014,23,786.9
08/07/2014,24,728.8
09/07/2014,1,793.4
09/07/2014,2,795.6
09/07/2014,3,789
09/07/2014,4,807.9
09/07/2014,5,820.1
09/07/2014,6,796.4
09/07/2014,7,761.3
09/07/2014,8,784.3
09/07/2014,9,939.2
09/07/2014,10,1131.1
09/07/2014,11,1333
09/07/2014,12,1407.3
09/07/2014,13,1624.8
09/07/2014,14,1875.1
09/07/2014,15,1866.6
09/07/2014,16,1790.7
09/07/2014,17,1723.7
09/07/2014,18,1594
09/07/2014,19,1392.2
09/07/2014,20,1036
09/07/2014,21,666.6
09/07/2014,22,585.3
09/07/2014,23,671.1
09/07/2014,24,754.1
10/07/2014,1,807.3
10/07/2014,2,779.1
10/07/2014,3,722
10/07/2014,4,677.8
10/07/2014,5,642.2
10/07/2014,6,648.9
10/07/2014,7,626.9
10/07/2014,8,584.7
10/07/2014,9,575.4
10/07/2014,10,509.6
10/07/2014,11,513.9
10/07/2014,12,558.3
10/07/2014,13,631.1
10/07/2014,14,686.5
10/07/2014,15,685.9
10/07/2014,16,695.6
10/07/2014,17,703.5
10/07/2014,18,690.5
10/07/2014,19,626.6
10/07/2014,20,492.2
10/07/2014,21,373.6
10/07/2014,22,338.4
10/07/2014,23,355.8
10/07/2014,24,383
11/07/2014,1,375.5
11/07/2014,2,348.4
11/07/2014,3,322.9
11/07/2014,4,339.7
11/07/2014,5,331.6
11/07/2014,6,311.5
11/07/2014,7,260.8
11/07/2014,8,209.1
11/07/2014,9,202.6
11/07/2014,10,230.3
11/07/2014,11,274.7
11/07/2014,12,355.7
11/07/2014,13,467.7
11/07/2014,14,546
11/07/2014,15,603.9
11/07/2014,16,628.6
11/07/2014,17,640.8
11/07/2014,18,585.4
11/07/2014,19,510.9
11/07/2014,20,400.9
11/07/2014,21,276.7
11/07/2014,22,220.6
11/07/2014,23,206.6
11/07/2014,24,193.7
12/07/2014,1,184.6
12/07/2014,2,176.4
12/07/2014,3,178.5
12/07/2014,4,161.1
12/07/2014,5,155.6
12/07/2014,6,179.4
12/07/2014,7,168.3
12/07/2014,8,129.4
12/07/2014,9,102.4
12/07/2014,10,115.2
12/07/2014,11,132
12/07/2014,12,124.4
12/07/2014,13,105.3
12/07/2014,14,101
12/07/2014,15,133.1
12/07/2014,16,152.9
12/07/2014,17,166.1
12/07/2014,18,154.8
12/07/2014,19,146.8
12/07/2014,20,117.9
12/07/2014,21,91.3
12/07/2014,22,87.5
12/07/2014,23,92
12/07/2014,24,88.2
13/07/2014,1,96.8
13/07/2014,2,104.7
13/07/2014,3,112.8
13/07/2014,4,99.5
13/07/2014,5,107.3
13/07/2014,6,107.8
13/07/2014,7,103.3
13/07/2014,8,106.3
13/07/2014,9,129.8
13/07/2014,10,167.1
13/07/2014,11,184.9
13/07/2014,12,204.9
13/07/2014,13,217.1
13/07/2014,14,235.4
13/07/2014,15,287.8
13/07/2014,16,282.3
13/07/2014,17,338.5
13/07/2014,18,387
13/07/2014,19,392.2
13/07/2014,20,415.3
13/07/2014,21,481.4
13/07/2014,22,557.7
13/07/2014,23,678.1
13/07/2014,24,723.1
14/07/2014,1,749.9
14/07/2014,2,771.8
14/07/2014,3,860
14/07/2014,4,883.9
14/07/2014,5,855.9
14/07/2014,6,855.1
14/07/2014,7,907.9
14/07/2014,8,986.4
14/07/2014,9,1049.7
14/07/2014,10,1024.2
14/07/2014,11,1027.7
14/07/2014,12,1022.6
14/07/2014,13,1024.3
14/07/2014,14,956.7
14/07/2014,15,896.4
14/07/2014,16,895.7
14/07/2014,17,891.1
14/07/2014,18,838
14/07/2014,19,738.6
14/07/2014,20,678.9
14/07/2014,21,554.7
14/07/2014,22,466.6
14/07/2014,23,478.4
14/07/2014,24,488.7
15/07/2014,1,462
15/07/2014,2,421.1
15/07/2014,3,464.6
15/07/2014,4,497.2
15/07/2014,5,518.9
15/07/2014,6,480.8
15/07/2014,7,413.3
15/07/2014,8,472.6
15/07/2014,9,625.9
15/07/2014,10,792.8
15/07/2014,11,857.2
15/07/2014,12,943.9
15/07/2014,13,1085
15/07/2014,14,1157.1
15/07/2014,15,1224.3
15/07/2014,16,1310.4
15/07/2014,17,1193.3
15/07/2014,18,1067.1
15/07/2014,19,1022.2
15/07/2014,20,883.7
15/07/2014,21,685.4
15/07/2014,22,548.5
15/07/2014,23,474.3
15/07/2014,24,427.5
16/07/2014,1,424.8
16/07/2014,2,406.5
16/07/2014,3,421.3
16/07/2014,4,399.9
16/07/2014,5,375.7
16/07/2014,6,354
16/07/2014,7,350.6
16/07/2014,8,360.9
16/07/2014,9,511.6
16/07/2014,10,549.9
16/07/2014,11,502.9
16/07/2014,12,482.2
16/07/2014,13,505.8
16/07/2014,14,483.3
16/07/2014,15,443.1
16/07/2014,16,420.2
16/07/2014,17,415.2
16/07/2014,18,408.7
16/07/2014,19,394.7
16/07/2014,20,339.9
16/07/2014,21,210.6
16/07/2014,22,115.7
16/07/2014,23,88.7
16/07/2014,24,91.5
17/07/2014,1,82.3
17/07/2014,2,77.7
17/07/2014,3,82.4
17/07/2014,4,103
17/07/2014,5,114
17/07/2014,6,143.3
17/07/2014,7,150.9
17/07/2014,8,108.8
17/07/2014,9,94.4
17/07/2014,10,104.6
17/07/2014,11,168.9
17/07/2014,12,180.8
17/07/2014,13,188.1
17/07/2014,14,204
17/07/2014,15,203.2
17/07/2014,16,219.7
17/07/2014,17,175
17/07/2014,18,132.9
17/07/2014,19,112.5
17/07/2014,20,88.4
17/07/2014,21,67.4
17/07/2014,22,56.5
17/07/2014,23,56.7
17/07/2014,24,58.6
18/07/2014,1,55.1
18/07/2014,2,55.3
18/07/2014,3,47.6
18/07/2014,4,39.1
18/07/2014,5,35.8
18/07/2014,6,29.6
18/07/2014,7,24
18/07/2014,8,13.7
18/07/2014,9,17.6
18/07/2014,10,14.5
18/07/2014,11,16.6
18/07/2014,12,22.4
18/07/2014,13,27.9
18/07/2014,14,35.2
18/07/2014,15,51.9
18/07/2014,16,64
18/07/2014,17,77.3
18/07/2014,18,88.5
18/07/2014,19,95.7
18/07/2014,20,98.7
18/07/2014,21,110.3
18/07/2014,22,151.2
18/07/2014,23,196.6
18/07/2014,24,206
19/07/2014,1,233.4
19/07/2014,2,244.9
19/07/2014,3,216.1
19/07/2014,4,243.4
19/07/2014,5,301.9
19/07/2014,6,377.2
19/07/2014,7,388.6
19/07/2014,8,273.1
19/07/2014,9,239
19/07/2014,10,265.6
19/07/2014,11,338.2
19/07/2014,12,382.5
19/07/2014,13,418.5
19/07/2014,14,473.7
19/07/2014,15,514.8
19/07/2014,16,590.4
19/07/2014,17,656.8
19/07/2014,18,677.6
19/07/2014,19,662.2
19/07/2014,20,556.3
19/07/2014,21,485.1
19/07/2014,22,541.6
19/07/2014,23,664.5
19/07/2014,24,671.8
20/07/2014,1,626
20/07/2014,2,625.8
20/07/2014,3,651
20/07/2014,4,652.8
20/07/2014,5,657.1
20/07/2014,6,598.6
20/07/2014,7,530.4
20/07/2014,8,461.4
20/07/2014,9,572.1
20/07/2014,10,835.3
20/07/2014,11,1076.1
20/07/2014,12,1238.9
20/07/2014,13,1395.1
20/07/2014,14,1488.8
20/07/2014,15,1501.9
20/07/2014,16,1504
20/07/2014,17,1524.7
20/07/2014,18,1489.1
20/07/2014,19,1359.1
20/07/2014,20,1073.8
20/07/2014,21,814
20/07/2014,22,782.8
20/07/2014,23,838.9
20/07/2014,24,850.7
21/07/2014,1,755.3
21/07/2014,2,631.6
21/07/2014,3,555.6
21/07/2014,4,536.6
21/07/2014,5,526.3
21/07/2014,6,558.1
21/07/2014,7,499.4
21/07/2014,8,474.9
21/07/2014,9,574.4
21/07/2014,10,725.2
21/07/2014,11,871.5
21/07/2014,12,933.2
21/07/2014,13,941.7
21/07/2014,14,902.2
21/07/2014,15,864.9
21/07/2014,16,796.7
21/07/2014,17,731.9
21/07/2014,18,605
21/07/2014,19,501.2
21/07/2014,20,382
21/07/2014,21,232.3
21/07/2014,22,190.4
21/07/2014,23,182.2
21/07/2014,24,192.2
22/07/2014,1,208.2
22/07/2014,2,177.1
22/07/2014,3,157.5
22/07/2014,4,141.7
22/07/2014,5,138.3
22/07/2014,6,127.3
22/07/2014,7,115.5
22/07/2014,8,104.5
22/07/2014,9,114.9
22/07/2014,10,159.2
22/07/2014,11,235
22/07/2014,12,323.2
22/07/2014,13,411.9
22/07/2014,14,479.6
22/07/2014,15,503.4
22/07/2014,16,474.1
22/07/2014,17,416
22/07/2014,18,358.9
22/07/2014,19,296.9
22/07/2014,20,225.6
22/07/2014,21,153.7
22/07/2014,22,163.1
22/07/2014,23,187.1
22/07/2014,24,204.8
23/07/2014,1,165.9
23/07/2014,2,136.4
23/07/2014,3,100.4
23/07/2014,4,81.3
23/07/2014,5,90.2
23/07/2014,6,119.6
23/07/2014,7,152.6
23/07/2014,8,138.1
23/07/2014,9,117.3
23/07/2014,10,181.2
23/07/2014,11,287
23/07/2014,12,367.4
23/07/2014,13,432.1
23/07/2014,14,454.8
23/07/2014,15,450.3
23/07/2014,16,422.7
23/07/2014,17,400.4
23/07/2014,18,385.8
23/07/2014,19,379.5
23/07/2014,20,352.7
23/07/2014,21,243.6
23/07/2014,22,207.1
23/07/2014,23,211.3
23/07/2014,24,194.4
24/07/2014,1,195.3
24/07/2014,2,160.7
24/07/2014,3,125
24/07/2014,4,103.4
24/07/2014,5,98.7
24/07/2014,6,108.1
24/07/2014,7,150.7
24/07/2014,8,126.3
24/07/2014,9,71.8
24/07/2014,10,91.6
24/07/2014,11,196.4
24/07/2014,12,299.5
24/07/2014,13,391.2
24/07/2014,14,461.6
24/07/2014,15,497
24/07/2014,16,520.4
24/07/2014,17,484.6
24/07/2014,18,416.4
24/07/2014,19,347.7
24/07/2014,20,264.1
24/07/2014,21,175.3
24/07/2014,22,195.1
24/07/2014,23,222.3
24/07/2014,24,213.5
25/07/2014,1,238
25/07/2014,2,219.9
25/07/2014,3,177.8
25/07/2014,4,146.2
25/07/2014,5,126
25/07/2014,6,148.4
25/07/2014,7,206.1
25/07/2014,8,210.3
25/07/2014,9,169.8
25/07/2014,10,213.7
25/07/2014,11,383.6
25/07/2014,12,604
25/07/2014,13,686.2
25/07/2014,14,733.8
25/07/2014,15,761.8
25/07/2014,16,783.7
25/07/2014,17,763
25/07/2014,18,680.3
25/07/2014,19,606.7
25/07/2014,20,526.9
25/07/2014,21,387.1
25/07/2014,22,337
25/07/2014,23,396.2
25/07/2014,24,450.6
26/07/2014,1,468.5
26/07/2014,2,496.2
26/07/2014,3,460
26/07/2014,4,450.8
26/07/2014,5,431.8
26/07/2014,6,424.3
26/07/2014,7,327.3
26/07/2014,8,188.1
26/07/2014,9,111.4
26/07/2014,10,123.5
26/07/2014,11,243.6
26/07/2014,12,335.9
26/07/2014,13,346.4
26/07/2014,14,246.8
26/07/2014,15,256.2
26/07/2014,16,283.9
26/07/2014,17,250.3
26/07/2014,18,215.7
26/07/2014,19,226.3
26/07/2014,20,347.7
26/07/2014,21,287.3
26/07/2014,22,189.1
26/07/2014,23,144.3
26/07/2014,24,103.2
27/07/2014,1,91
27/07/2014,2,114.4
27/07/2014,3,137.2
27/07/2014,4,118.2
27/07/2014,5,88.4
27/07/2014,6,63.3
27/07/2014,7,67.6
27/07/2014,8,45.4
27/07/2014,9,23.7
27/07/2014,10,56.4
27/07/2014,11,129.1
27/07/2014,12,236.8
27/07/2014,13,339.1
27/07/2014,14,307.9
27/07/2014,15,290.8
27/07/2014,16,270.5
27/07/2014,17,201.3
27/07/2014,18,145.6
27/07/2014,19,114
27/07/2014,20,79.3
27/07/2014,21,34.8
27/07/2014,22,18.5
27/07/2014,23,14.7
27/07/2014,24,24.7
28/07/2014,1,45.8
28/07/2014,2,53.7
28/07/2014,3,54
28/07/2014,4,51.5
28/07/2014,5,40
28/07/2014,6,34.6
28/07/2014,7,29.2
28/07/2014,8,22.2
28/07/2014,9,14.6
28/07/2014,10,18.9
28/07/2014,11,36.1
28/07/2014,12,55.5
28/07/2014,13,85.3
28/07/2014,14,133.7
28/07/2014,15,178.9
28/07/2014,16,215.4
28/07/2014,17,264.4
28/07/2014,18,308
28/07/2014,19,339.2
28/07/2014,20,375.9
28/07/2014,21,294.4
28/07/2014,22,241.6
28/07/2014,23,228.9
28/07/2014,24,207.5
29/07/2014,1,178.8
29/07/2014,2,180.7
29/07/2014,3,193.1
29/07/2014,4,205.5
29/07/2014,5,210
29/07/2014,6,179.2
29/07/2014,7,137.6
29/07/2014,8,94.2
29/07/2014,9,109.5
29/07/2014,10,139.3
29/07/2014,11,146.3
29/07/2014,12,180.8
29/07/2014,13,220.8
29/07/2014,14,238.1
29/07/2014,15,285.9
29/07/2014,16,325.2
29/07/2014,17,367
29/07/2014,18,418.1
29/07/2014,19,435
29/07/2014,20,344.7
29/07/2014,21,219.9
29/07/2014,22,186.5
29/07/2014,23,210
29/07/2014,24,205.5
30/07/2014,1,199.4
30/07/2014,2,178
30/07/2014,3,170.4
30/07/2014,4,163.2
30/07/2014,5,141.9
30/07/2014,6,137
30/07/2014,7,118.7
30/07/2014,8,112.7
30/07/2014,9,178.7
30/07/2014,10,255.4
30/07/2014,11,281.1
30/07/2014,12,277.9
30/07/2014,13,280.3
30/07/2014,14,347
30/07/2014,15,421.5
30/07/2014,16,509.7
30/07/2014,17,531.5
30/07/2014,18,578
30/07/2014,19,633.1
30/07/2014,20,680.4
30/07/2014,21,603.3
30/07/2014,22,510.9
30/07/2014,23,460.9
30/07/2014,24,464.7
31/07/2014,1,470.5
31/07/2014,2,489.3
31/07/2014,3,482.9
31/07/2014,4,470.8
31/07/2014,5,478.1
31/07/2014,6,465.2
31/07/2014,7,484.3
31/07/2014,8,510.6
31/07/2014,9,654.4
31/07/2014,10,870.5
31/07/2014,11,988.6
31/07/2014,12,1030.9
31/07/2014,13,1156.8
31/07/2014,14,1239.7
31/07/2014,15,1221.8
31/07/2014,16,1129.2
31/07/2014,17,1104.7
31/07/2014,18,1085.2
31/07/2014,19,974.3
31/07/2014,20,814.7
31/07/2014,21,521.6
31/07/2014,22,429.8
31/07/2014,23,478.1
31/07/2014,24,519.3
01/08/2014,1,515.1
01/08/2014,2,492
01/08/2014,3,472.1
01/08/2014,4,391.5
01/08/2014,5,314.3
01/08/2014,6,275.1
01/08/2014,7,225.2
01/08/2014,8,171.4
01/08/2014,9,148.9
01/08/2014,10,247.8
01/08/2014,11,342.9
01/08/2014,12,335.3
01/08/2014,13,343.3
01/08/2014,14,366
01/08/2014,15,343.3
01/08/2014,16,391.9
01/08/2014,17,424.4
01/08/2014,18,436
01/08/2014,19,338.2
01/08/2014,20,249.8
01/08/2014,21,184.5
01/08/2014,22,236.7
01/08/2014,23,328
01/08/2014,24,414.7
02/08/2014,1,462.5
02/08/2014,2,547.7
02/08/2014,3,602.2
02/08/2014,4,646.5
02/08/2014,5,717.9
02/08/2014,6,766.7
02/08/2014,7,720.2
02/08/2014,8,603
02/08/2014,9,538.2
02/08/2014,10,603.7
02/08/2014,11,767.4
02/08/2014,12,954.6
02/08/2014,13,1169.9
02/08/2014,14,1341.4
02/08/2014,15,1467.9
02/08/2014,16,1572.6
02/08/2014,17,1714.9
02/08/2014,18,1812.9
02/08/2014,19,1779.2
02/08/2014,20,1540.6
02/08/2014,21,1260.9
02/08/2014,22,1036.1
02/08/2014,23,955.3
02/08/2014,24,901.8
03/08/2014,1,773
03/08/2014,2,652.3
03/08/2014,3,624.1
03/08/2014,4,472.5
03/08/2014,5,398.7
03/08/2014,6,370.6
03/08/2014,7,307
03/08/2014,8,267.1
03/08/2014,9,219.2
03/08/2014,10,215.3
03/08/2014,11,231.3
03/08/2014,12,240.7
03/08/2014,13,250.9
03/08/2014,14,283
03/08/2014,15,245.6
03/08/2014,16,198.7
03/08/2014,17,253
03/08/2014,18,264.2
03/08/2014,19,200.9
03/08/2014,20,123.8
03/08/2014,21,93.1
03/08/2014,22,95.6
03/08/2014,23,107.5
03/08/2014,24,111.6
04/08/2014,1,141.3
04/08/2014,2,204.4
04/08/2014,3,187.9
04/08/2014,4,139.4
04/08/2014,5,106.7
04/08/2014,6,106.4
04/08/2014,7,82.5
04/08/2014,8,57.3
04/08/2014,9,43.2
04/08/2014,10,50.9
04/08/2014,11,79.3
04/08/2014,12,99.9
04/08/2014,13,147.9
04/08/2014,14,183.6
04/08/2014,15,217.9
04/08/2014,16,277
04/08/2014,17,334.6
04/08/2014,18,359.6
04/08/2014,19,341.7
04/08/2014,20,265.9
04/08/2014,21,167.7
04/08/2014,22,128.1
04/08/2014,23,109
04/08/2014,24,92.8
05/08/2014,1,59.8
05/08/2014,2,41.7
05/08/2014,3,35
05/08/2014,4,36.5
05/08/2014,5,36.8
05/08/2014,6,34.1
05/08/2014,7,38.7
05/08/2014,8,38
05/08/2014,9,32.5
05/08/2014,10,54.3
05/08/2014,11,59.4
05/08/2014,12,74.5
05/08/2014,13,104.8
05/08/2014,14,143.6
05/08/2014,15,188.9
05/08/2014,16,229.4
05/08/2014,17,267
05/08/2014,18,329.7
05/08/2014,19,370.2
05/08/2014,20,338.6
05/08/2014,21,254.1
05/08/2014,22,190.3
05/08/2014,23,196.6
05/08/2014,24,219
06/08/2014,1,225.9
06/08/2014,2,232.2
06/08/2014,3,190.5
06/08/2014,4,185.3
06/08/2014,5,186.6
06/08/2014,6,186.1
06/08/2014,7,179
06/08/2014,8,167
06/08/2014,9,141.5
06/08/2014,10,228.8
06/08/2014,11,272.4
06/08/2014,12,286.2
06/08/2014,13,342.5
06/08/2014,14,375.6
06/08/2014,15,361.7
06/08/2014,16,360.6
06/08/2014,17,356.3
06/08/2014,18,314.8
06/08/2014,19,232.7
06/08/2014,20,147.6
06/08/2014,21,77.9
06/08/2014,22,96.6
06/08/2014,23,151.8
06/08/2014,24,263.4
07/08/2014,1,383.6
07/08/2014,2,427.1
07/08/2014,3,438.6
07/08/2014,4,454.1
07/08/2014,5,446.4
07/08/2014,6,421.2
07/08/2014,7,370.1
07/08/2014,8,288.3
07/08/2014,9,189.1
07/08/2014,10,171.5
07/08/2014,11,194.5
07/08/2014,12,256.6
07/08/2014,13,355
07/08/2014,14,386
07/08/2014,15,430.6
07/08/2014,16,381.8
07/08/2014,17,320.4
07/08/2014,18,265.7
07/08/2014,19,198.3
07/08/2014,20,129.4
07/08/2014,21,84.2
07/08/2014,22,90.3
07/08/2014,23,97.1
07/08/2014,24,96.2
08/08/2014,1,96.7
08/08/2014,2,113.2
08/08/2014,3,112
08/08/2014,4,89.9
08/08/2014,5,94.1
08/08/2014,6,98.3
08/08/2014,7,71.5
08/08/2014,8,35.7
08/08/2014,9,18.4
08/08/2014,10,34.6
08/08/2014,11,48
08/08/2014,12,82.8
08/08/2014,13,119.1
08/08/2014,14,136
08/08/2014,15,160.4
08/08/2014,16,139.6
08/08/2014,17,108.9
08/08/2014,18,86.9
08/08/2014,19,71.1
08/08/2014,20,46
08/08/2014,21,44.5
08/08/2014,22,46.9
08/08/2014,23,62.4
08/08/2014,24,116.5
09/08/2014,1,240.8
09/08/2014,2,447.1
09/08/2014,3,650
09/08/2014,4,796.5
09/08/2014,5,1000.4
09/08/2014,6,1125.1
09/08/2014,7,1178.6
09/08/2014,8,1320.7
09/08/2014,9,1594.9
09/08/2014,10,1789.4
09/08/2014,11,1995.2
09/08/2014,12,2036
09/08/2014,13,2063.1
09/08/2014,14,2040.3
09/08/2014,15,2262.4
09/08/2014,16,2329.4
09/08/2014,17,2401.2
09/08/2014,18,2526.3
09/08/2014,19,2457.4
09/08/2014,20,2136.8
09/08/2014,21,1711.6
09/08/2014,22,1288.6
09/08/2014,23,968.1
09/08/2014,24,755.1
10/08/2014,1,615.5
10/08/2014,2,561.3
10/08/2014,3,515.6
10/08/2014,4,452.8
10/08/2014,5,430.6
10/08/2014,6,518.4
10/08/2014,7,545.1
10/08/2014,8,484.6
10/08/2014,9,442.2
10/08/2014,10,546
10/08/2014,11,801.5
10/08/2014,12,1056.6
10/08/2014,13,1267.7
